"","uid_max","visitor_access_level","total_days","other.web.sites","search.engines","social.networks","typed_bookmarked","Purchase.IDs","product","last_touch_referrer"
"2379","4987859658494512712_8350382658265276847","anonymous",2,5,0,0,0,"D6043031","Digital Only - Annual","other web sites"
"2380","499695","subscribed",3,0,1,0,2,"D6225995","All Access","typed/bookmarked"
"2381","500647","reg",1,0,0,0,1,"D6089010","Premium (Digital + Print)","typed/bookmarked"
"2382","500682","reg",1,0,1,0,0,"D6002872","Digital Only - Annual","search engines"
"2383","501248","subscribed",2,0,1,0,1,"D6090367","Digital Only - Annual","typed/bookmarked"
"2384","5017533868707279527_7724754337547957154","anonymous",1,0,1,0,0,"D6174252","Digital Only - Annual","search engines"
"2385","5017686044436018684_721563810436077341","anonymous",1,0,0,0,1,"D6159488","Premium (Digital + Print)","typed/bookmarked"
"2386","502007","subscribed",8,4,0,2,8,"D6182651","Digital Only - Annual","other web sites"
"2387","5021096678550675605_2202082690595930567","anonymous",1,0,0,0,1,"D6031481","Premium (Digital + Print)","typed/bookmarked"
"2388","502303","subscribed",92,0,3,0,196,"D6295984","Digital Only - Annual","typed/bookmarked"
"2389","5024135293016517492_4985977435489539420","anonymous",1,0,0,1,0,"D6246882","Digital Only - Annual","social networks"
"2390","503169","subscribed",44,2,3,0,51,"D6223852","Digital Only - Annual","typed/bookmarked"
"2391","503229","subscribed",1,1,0,0,0,"D6040656","Digital Only - Monthly","other web sites"
"2392","5032401580603047316_7662315262367206793","anonymous",1,0,0,0,1,"D6044038","Digital Only - Annual","typed/bookmarked"
"2393","5033245410407509287_6233138503543626908","anonymous",1,0,0,0,1,"D6283544","Digital Only - Annual","typed/bookmarked"
"2394","504010","subscribed",76,18,1,7,190,"D6258446","Premium (Digital + Print)","typed/bookmarked"
"2395","5047057354083030532_5779166411770358519","anonymous",1,0,1,0,0,"D5925241","Digital Only - Monthly","search engines"
"2396","5050826635061173013_5447677820194158061","anonymous",2,1,0,0,1,"D6265158","Digital Only - Annual","typed/bookmarked"
"2397","505272","anonymous",2,0,0,0,3,"D6284451","Premium (Digital + Print)","typed/bookmarked"
"2398","50586","anonymous",1,0,1,0,0,"D5937038","Premium (Digital + Print)","search engines"
"2399","506413","reg",1,0,0,0,1,"D5947984","Digital Only - Monthly","typed/bookmarked"
"2400","506579824022136090_8497976380402962677","anonymous",2,0,0,0,2,"D6274357","All Access","typed/bookmarked"
"2401","5070517761868494210_7444708028993071863","anonymous",1,0,0,1,0,"D6090232","Digital Only - Annual","social networks"
"2402","50712029422172957_8877300699612822548","anonymous",1,1,0,0,0,"D6283691","Digital Only - Annual","other web sites"
"2403","5072446521827107648_7963140694969755504","anonymous",1,0,1,0,1,"D6043624","Premium (Digital + Print)","typed/bookmarked"
"2404","507419","anonymous",12,0,3,0,10,"D6263379","Digital Only - Annual","typed/bookmarked"
"2405","507946","subscribed",14,6,3,2,8,"D6286624","Premium (Digital + Print)","typed/bookmarked"
"2406","509118","reg",12,0,0,0,19,"D6207729","Digital Only - Annual","typed/bookmarked"
"2407","509296","anonymous",1,0,1,0,0,"D6039979","Digital Only - Monthly","search engines"
"2408","5099665836163284345_7162967569135004378","anonymous",1,1,0,0,0,"D6094978","Digital Only - Annual","other web sites"
"2409","509986","subscribed",70,76,1,0,88,"D6269734","All Access","typed/bookmarked"
"2410","510275","subscribed",8,0,1,1,9,"D6265101","All Access","typed/bookmarked"
"2411","5112938995523314197_8129429453851672052","anonymous",1,0,0,0,1,"D6076187","Digital Only - Annual","typed/bookmarked"
"2412","5113128768226463499_7145984775850967543","anonymous",1,0,1,0,0,"D6174477","Digital Only - Monthly","search engines"
"2413","5122965338479000826_8973091781074666932","anonymous",1,1,0,0,0,"D6102326","Digital Only - Annual","other web sites"
"2414","5123948796856862141_8115171954485973185","anonymous",1,0,0,0,1,"D5936690","Premium (Digital + Print)","typed/bookmarked"
"2415","512790","subscribed",1,0,1,0,0,"D6072663","Digital Only - Annual","search engines"
"2416","51441611432112545_8175394742439467375","reg",1,1,1,0,0,"D5937400","Digital Only - Annual","other web sites"
"2417","514765","subscribed",15,1,0,0,17,"D6064585","Digital Only - Annual","typed/bookmarked"
"2418","515087","subscribed",1,1,1,0,0,"D6065324","Digital Only - Annual","other web sites"
"2419","5158427025886865092_2668040467972543659","anonymous",2,1,1,0,0,"D6182470","Premium (Digital + Print)","search engines"
"2420","5165865165318357197_1744683104221644734","anonymous",1,0,0,0,1,"D6108768","Digital Only - Annual","typed/bookmarked"
"2421","517555","subscribed",35,13,0,0,82,"D6088503","Premium (Digital + Print)","other web sites"
"2422","518937","subscribed",32,7,3,0,61,"D6074591","Digital Only - Annual","typed/bookmarked"
"2423","519367","subscribed",8,3,0,0,10,"D6027060","Digital Only - Annual","other web sites"
"2424","5199287916313067011_2447139345829315140","anonymous",1,0,1,0,0,"D6002693","Digital Only - Monthly","search engines"
"2425","5199480296121694451_880111484994670982","anonymous",1,0,1,0,0,"D6263087","Digital Only - Annual","search engines"
"2426","519995","subscribed",33,0,1,0,57,"D6103221","Digital Only - Annual","typed/bookmarked"
"2427","519997","anonymous",1,0,0,0,1,"D6176671","Digital Only - Annual","typed/bookmarked"
"2428","5204236754372978848_8834725656732959743","anonymous",1,0,0,0,1,"D5926386","Digital Only - Monthly","typed/bookmarked"
"2429","521188","reg",1,0,0,0,1,"D6003970","Digital Only - Monthly","typed/bookmarked"
"2430","521673","subscribed",19,0,0,0,31,"D6040075","Digital Only - Annual","typed/bookmarked"
"2431","5233075403558433608_1659904807274820738","anonymous",2,3,3,0,1,"D6066194","Digital Only - Annual","other web sites"
"2432","523401","reg",1,1,0,0,0,"D6227230","Digital Only - Annual","other web sites"
"2433","523590","subscribed",3,0,0,0,4,"D6056283","Digital Only - Annual","typed/bookmarked"
"2434","523729713799907486_7342452594365175036","anonymous",1,0,0,0,1,"D6233876","Premium (Digital + Print)","typed/bookmarked"
"2435","523809","anonymous",1,0,0,0,1,"D6282041","Digital Only - Annual","typed/bookmarked"
"2436","5238710697120122713_3533782347894299378","anonymous",1,1,1,0,1,"D5948513","All Access","typed/bookmarked"
"2437","5243746154811670783_631812914274795565","anonymous",1,0,0,0,1,"D6227229","Premium (Digital + Print)","typed/bookmarked"
"2438","524597","subscribed",1,1,2,0,0,"D6265032","Digital Only - Monthly","search engines"
"2439","5245991865631969318_2741695209073616000","anonymous",1,0,1,0,0,"D6176654","Digital Only - Monthly","search engines"
"2440","524806","subscribed",5,0,0,0,5,"D6031524","Digital Only - Annual","typed/bookmarked"
"2441","524826","reg",2,0,0,0,2,"D6175991","Premium (Digital + Print)","typed/bookmarked"
"2442","5251817056400599803_862155492344450231","anonymous",1,0,1,0,0,"D5948919","Premium (Digital + Print)","search engines"
"2443","525412","reg",1,0,0,0,1,"D6003129","Digital Only - Monthly","typed/bookmarked"
"2444","526402","reg",1,0,0,0,1,"D6204695","Digital Only - Annual","typed/bookmarked"
"2445","5281439476470641049_2824541184260284916","anonymous",1,1,0,0,0,"D6275386","Digital Only - Annual","other web sites"
"2446","529372177664832121_2117419814460627107","anonymous",1,0,0,0,1,"D6246530","Premium (Digital + Print)","typed/bookmarked"
"2447","529755","subscribed",17,2,2,0,18,"D6091666","Digital Only - Annual","other web sites"
"2448","5298690419121850575_7721698026515594721","anonymous",1,0,1,0,0,"D6225649","Digital Only - Monthly","search engines"
"2449","5302432949924614108_1905988844315943112","anonymous",1,0,1,0,0,"D6233801","Digital Only - Annual","search engines"
"2450","530321","subscribed",1,0,0,0,2,"D6271354","Digital Only - Annual","typed/bookmarked"
"2451","531197","subscribed",2,1,0,0,2,"D5939799","Premium (Digital + Print)","typed/bookmarked"
"2452","5316502646391904313_1238656472656547829","anonymous",1,0,0,0,1,"D6269989","Premium (Digital + Print)","typed/bookmarked"
"2453","532698","subscribed",7,1,0,1,7,"D6027939","Digital Only - Monthly","typed/bookmarked"
"2454","532984","subscribed",22,9,12,5,17,"D6055668","Digital Only - Annual","typed/bookmarked"
"2455","533025","reg",1,0,0,0,1,"D6214795","Digital Only - Annual","typed/bookmarked"
"2456","5336768835052286760_8051679348321519349","anonymous",2,0,1,0,1,"D5937872","Premium (Digital + Print)","search engines"
"2457","533698","reg",2,0,0,0,2,"D6076237","Premium (Digital + Print)","typed/bookmarked"
"2458","5337783785604694379_3251085734971880620","anonymous",1,0,0,0,1,"D6224176","Digital Only - Annual","typed/bookmarked"
"2459","5340815523914191561_1689348588822700245","anonymous",1,0,1,0,0,"D6176719","Digital Only - Monthly","search engines"
"2460","5343354131223489361_4752108525481721798","anonymous",1,0,0,0,1,"D6027540","Premium (Digital + Print)","typed/bookmarked"
"2461","535027","subscribed",4,0,1,0,4,"D5936816","Digital Only - Annual","typed/bookmarked"
"2462","5354450590194823653_6584533768304810145","anonymous",1,0,1,0,0,"D6103273","Digital Only - Annual","search engines"
"2463","5354778107219249928_6119802490019918018","anonymous",1,1,0,0,0,"D6056150","Digital Only - Annual","other web sites"
"2464","5358214893683489723_4444461199051643931","anonymous",1,1,1,0,0,"D6079366","Premium (Digital + Print)","other web sites"
"2465","537237","anonymous",1,0,0,0,1,"D6045739","Digital Only - Annual","typed/bookmarked"
"2466","537401","subscribed",11,5,0,0,10,"D6274935","All Access","typed/bookmarked"
"2467","5375141672117765695_6087782023661960367","anonymous",2,0,1,0,1,"D6066923","Digital Only - Monthly","search engines"
"2468","5386170470465308764_3998906874712546905","anonymous",1,0,0,0,1,"D6003817","Digital Only - Annual","typed/bookmarked"
"2469","5387104938135665390_8717463568282874990","anonymous",1,0,0,0,1,"D6176482","Premium (Digital + Print)","typed/bookmarked"
"2470","5388641366494081974_8374903629868530940","anonymous",3,0,0,0,3,"D6042281","Digital Only - Annual","typed/bookmarked"
"2471","539049","subscribed",49,0,0,0,69,"D6269780","All Access","typed/bookmarked"
"2472","5395474486127498303_2719964267785933729","anonymous",1,0,0,0,1,"D6096086","Premium (Digital + Print)","typed/bookmarked"
"2473","540455","subscribed",1,0,1,0,0,"D6030698","Premium (Digital + Print)","search engines"
"2474","5414751208514608221_6052862600144501105","anonymous",1,0,0,1,0,"D6225390","Digital Only - Annual","social networks"
"2475","541751","anonymous",1,0,0,0,1,"D6258445","Digital Only - Annual","typed/bookmarked"
"2476","5424636948288118920_968281844454468788","anonymous",2,2,0,0,1,"D6283954","Premium (Digital + Print)","other web sites"
"2477","5425997688379899951_3442516490572757727","anonymous",1,0,1,0,1,"D6226694","Digital Only - Annual","search engines"
"2478","542608","anonymous",1,0,0,0,1,"D6108812","Digital Only - Annual","typed/bookmarked"
"2479","5428845166462918222_7128242226009233678","anonymous",2,2,0,0,0,"D6003922","Digital Only - Monthly","other web sites"
"2480","543581","reg",7,0,0,0,7,"D6227967","Digital Only - Annual","typed/bookmarked"
"2481","5445236092544271305_8508204228366894028","anonymous",1,0,0,0,1,"D6234080","All Access","typed/bookmarked"
"2482","5448724709451823633_7617045663665076915","anonymous",1,0,0,0,1,"D6042124","Premium (Digital + Print)","typed/bookmarked"
"2483","5449972663247553202_2360525759075631508","anonymous",1,1,0,0,0,"D6039694","Digital Only - Monthly","other web sites"
"2484","5451850556534239842_48030519632653347","anonymous",1,0,0,0,1,"D6065069","Digital Only - Annual","typed/bookmarked"
"2485","5454722932706871044_7444712554475123222","anonymous",1,1,0,0,0,"D6076318","Digital Only - Annual","other web sites"
"2486","5458197470695571288_7200541261541487884","anonymous",1,0,1,0,0,"D6274922","Digital Only - Annual","search engines"
"2487","546166","anonymous",1,0,0,0,1,"D6056571","Premium (Digital + Print)","typed/bookmarked"
"2488","546793","subscribed",1,0,0,0,1,"D6233853","Premium (Digital + Print)","typed/bookmarked"
"2489","5471028471374539507_5973891367161080345","anonymous",3,0,1,0,2,"D6270972","Premium (Digital + Print)","search engines"
"2490","547291","subscribed",3,0,2,0,1,"D6224075","Digital Only - Annual","search engines"
"2491","5478580920640749372_1738839720705886398","anonymous",1,0,0,1,0,"D6030765","Digital Only - Annual","social networks"
"2492","5480671285171149748_555736671799906288","anonymous",1,0,0,0,1,"D6287523","Digital Only - Monthly","typed/bookmarked"
"2493","548265526225617787_8597800342437232369","anonymous",3,1,1,0,1,"D6088986","Digital Only - Annual","search engines"
"2494","5491634377083211200_6331373821263670213","anonymous",6,0,0,0,8,"D6056029","Premium (Digital + Print)","typed/bookmarked"
"2495","549857","subscribed",10,1,0,0,9,"D6306221","All Access","typed/bookmarked"
"2496","549885","subscribed",1,0,0,0,1,"D6171811","Premium (Digital + Print)","typed/bookmarked"
"2497","5499432701858972002_7762569174373781748","anonymous",1,0,1,0,0,"D6287752","Digital Only - Annual","search engines"
"2498","5500874973222548795_72258081130986526","anonymous",2,0,2,0,0,"D6103204","Digital Only - Annual","search engines"
"2499","551411","anonymous",1,0,1,0,0,"D6041957","Digital Only - Monthly","search engines"
"2500","551748","anonymous",1,0,0,0,1,"D6296151","Premium (Digital + Print)","typed/bookmarked"
"2501","551920","anonymous",1,0,1,0,0,"D6056049","Digital Only - Monthly","search engines"
"2502","551949","subscribed",44,0,1,0,59,"D6246698","Digital Only - Annual","typed/bookmarked"
"2503","5525116407256932861_1306092659912335458","anonymous",1,0,0,0,1,"D6031522","Premium (Digital + Print)","typed/bookmarked"
"2504","55307133552933201_5140614427075461854","anonymous",1,0,0,0,1,"D6003781","Digital Only - Annual","typed/bookmarked"
"2505","5536527961669096466_6007801343922195117","anonymous",1,0,1,0,0,"D5949250","Premium (Digital + Print)","search engines"
"2506","554703","subscribed",7,1,0,0,7,"D6287526","Digital Only - Annual","typed/bookmarked"
"2507","5550691846799058452_9086438173770757775","anonymous",1,0,0,0,1,"D6043681","Digital Only - Annual","typed/bookmarked"
"2508","5552817460928466127_7666487465630320823","anonymous",1,1,0,0,0,"D6274681","Digital Only - Monthly","other web sites"
"2509","5559352807308312495_8938262971899532166","anonymous",4,0,0,0,7,"D5938188","Premium (Digital + Print)","typed/bookmarked"
"2510","555995","reg",1,0,0,0,1,"D6224491","Digital Only - Monthly","typed/bookmarked"
"2511","557176562153444419_6929484792443213828","anonymous",1,0,0,0,1,"D6274039","All Access","typed/bookmarked"
"2512","5574449995291510440_4920719890115513737","anonymous",1,1,1,0,0,"D5926664","Digital Only - Monthly","other web sites"
"2513","558517721796975344_8077938380274270783","anonymous",1,0,0,0,1,"D6075976","Premium (Digital + Print)","typed/bookmarked"
"2514","5588551707965187563_6361600569410334165","anonymous",1,0,1,0,0,"D6224528","Digital Only - Annual","search engines"
"2515","559447","reg",1,0,0,0,1,"D6270821","Premium (Digital + Print)","typed/bookmarked"
"2516","559524","subscribed",28,1,1,0,39,"D6096145","Digital Only - Annual","typed/bookmarked"
"2517","559633","subscribed",17,12,1,2,34,"D6029821","All Access","other web sites"
"2518","559803","subscribed",8,2,2,0,53,"D5936346","Premium (Digital + Print)","typed/bookmarked"
"2519","5603898008597707777_7597824476288083709","anonymous",1,0,0,0,1,"D6275418","Digital Only - Annual","typed/bookmarked"
"2520","5607139579795036683_5822095530322659141","anonymous",1,0,0,0,1,"D6026624","All Access","typed/bookmarked"
"2521","5607624358706539904_2314416638735301571","anonymous",2,0,0,0,2,"D5947819","Digital Only - Annual","typed/bookmarked"
"2522","560967","subscribed",5,0,0,0,6,"D5947732","Digital Only - Monthly","typed/bookmarked"
"2523","561363","anonymous",1,0,0,0,1,"D6263112","Digital Only - Annual","typed/bookmarked"
"2524","5618399131460332787_7053001652380359394","anonymous",1,0,1,0,0,"D6043742","Digital Only - Monthly","search engines"
"2525","562490","reg",2,0,1,0,2,"D6226665","All Access","search engines"
"2526","563184","subscribed",17,10,8,0,3,"D6295105","Digital Only - Annual","typed/bookmarked"
"2527","5632177308083745940_894233995380779220","anonymous",7,0,0,0,7,"D6246505","Premium (Digital + Print)","typed/bookmarked"
"2528","5634835430605384214_8237143893259546110","anonymous",1,0,1,0,0,"D6273715","All Access","search engines"
"2529","5636252357860933916_1349421008004112900","anonymous",1,0,0,0,1,"D6066693","Digital Only - Monthly","typed/bookmarked"
"2530","564048","reg",2,0,0,0,4,"D6066958","Digital Only - Monthly","typed/bookmarked"
"2531","564526","subscribed",8,0,1,0,8,"D6204913","Digital Only - Annual","search engines"
"2532","564633","subscribed",1,1,0,0,1,"D6264316","Digital Only - Annual","other web sites"
"2533","5647980326532423937_1460651926352169835","anonymous",1,0,0,0,1,"D6027955","Digital Only - Annual","typed/bookmarked"
"2534","5652182151249928283_5091771505250356668","anonymous",1,0,1,0,0,"D6270055","Digital Only - Annual","search engines"
"2535","5654236602458394814_2229856515536421631","anonymous",1,0,0,0,1,"D6095372","Digital Only - Monthly","typed/bookmarked"
"2536","565609","reg",4,1,0,0,5,"D6306513","Digital Only - Annual","typed/bookmarked"
"2537","566313","subscribed",1,0,0,0,2,"D6263175","Digital Only - Monthly","typed/bookmarked"
"2538","566417","reg",1,0,1,0,2,"D6225652","Digital Only - Annual","search engines"
"2539","566534","subscribed",12,0,4,0,9,"D6264837","Digital Only - Monthly","typed/bookmarked"
"2540","567150","subscribed",6,0,0,0,6,"D6040272","Digital Only - Annual","typed/bookmarked"
"2541","567410","subscribed",22,4,4,0,32,"D6088872","Digital Only - Annual","typed/bookmarked"
"2542","5675675176445946434_5312617720922030995","anonymous",1,0,1,0,0,"D6207537","Digital Only - Monthly","search engines"
"2543","567665","subscribed",3,0,0,0,3,"D6273902","Premium (Digital + Print)","typed/bookmarked"
"2544","5681084662683386228_8806098141707981219","anonymous",1,0,1,0,0,"D5947849","Digital Only - Monthly","search engines"
"2545","5682454670236497412_2985750482678992633","anonymous",3,1,1,0,1,"D6227753","Premium (Digital + Print)","search engines"
"2546","568535","subscribed",5,1,0,0,5,"D6297370","Digital Only - Annual","typed/bookmarked"
"2547","569255","subscribed",24,6,0,0,28,"D6226803","All Access","typed/bookmarked"
